pair_id,repo_id,pdf_id,repo_url,pdf_url,component,manufacturer,Category,Component_Class,Component_Name,file_exists,file_size_bytes,gs_path,TBC 
CM1Pair_121,CM1R121,CM1P121,https://github.com/liuheng135/drivers,https://www.ti.com/lit/ds/snls589d/snls589d.pdf,DS90UB960-Q1,Texas Instruments,Unknown,Unknown,Unknown,TRUE,591431,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_121_mapping.txt,NA
CM1Pair_122,CM1R122,CM1P122,https://github.com/foss-xtensa/hosted-xaf,https://www.nxp.com/docs/en/application-note/AN12879.pdf,MIMXRT1176CVM8A,NXP,Unknown,Unknown,Unknown,TRUE,1830325,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_122_mapping.txt,NA
CM1Pair_123,CM1R123,CM1P123,https://github.com/TexasInstruments/mcupsdk-rm-pm-hal,https://www.st.com/resource/en/user_manual/um2648-evaluation-boards-with-increasedfrequency-800-mhz-stm32mp157-mpus-stmicroelectronics.pdf,STM32MP157D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,13459992,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_123_mapping.txt,NA
CM1Pair_124,CM1R124,CM1P124,https://github.com/ThibaudetTevai/RH850U2A8-MSPI-TX-RX-with-DMA,https://www.ti.com/lit/ds/slas556a/slas556a.pdf,MSP430FG4250,Texas Instruments,Unknown,Unknown,Unknown,TRUE,58299509,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_124_mapping.txt,NA
CM1Pair_125,CM1R125,CM1P125,https://github.com/maudeve-it/W25Qxxx_SPI_FLASH_STM32,https://www.st.com/resource/en/reference_manual/rm0433-stm32h742743753-and-stm32h750-value-line-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32H753,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,3800618,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_125_mapping.txt,NA
CM1Pair_126,CM1R126,CM1P126,https://github.com/hustlic/wifi-drivers_supplicant,https://datasheets.raspberrypi.com/camera/camera-module-3-schematics.pdf,Raspberry Pi Camera Module 3 Wide,Raspberry Pi Foundation,Unknown,Unknown,Unknown,TRUE,60893844,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_126_mapping.txt,NA
CM1Pair_127,CM1R127,CM1P127,https://github.com/Arm-software/CMSIS_6,https://datasheets.raspberrypi.com/rp2040/rp2040-product-brief.pdf,RP2040,Raspberry Pi,Unknown,Unknown,Unknown,TRUE,5465760,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_127_mapping.txt,NA
CM1Pair_128,CM1R128,CM1P128,https://github.com/Seeed-Studio/Adafruit_nRF52_Arduino,https://www.st.com/resource/en/datasheet/stm32mp153c.pdf,STM32MP153C,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,20266303,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_128_mapping.txt,NA
CM1Pair_129,CM1R129,CM1P129,https://github.com/khadas/linux,http://www.ti.com/lit/an/snla084b/snla084b.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,487462081,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_129_mapping.txt,NA
CM1Pair_130,CM1R130,CM1P130,https://github.com/UncleRus/esp-idf-lib,https://www.nxp.com/docs/en/application-note/AN13563.pdf,S32G254A,NXP,Unknown,Unknown,Unknown,TRUE,1964103,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_130_mapping.txt,NA
CM1Pair_131,CM1R131,CM1P131,https://github.com/01org/gstreamer-media-SDK,https://www.st.com/resource/en/application_note/an4724-stm32cube-firmware-examples-for-stm32f1-series-stmicroelectronics.pdf,STM32F103,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,949481,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_131_mapping.txt,NA
CM1Pair_132,CM1R132,CM1P132,https://github.com/sglee0223/msp430,https://www.st.com/resource/en/application_note/an5691-asm330lhbxx-asilb-library-safety-manual-stmicroelectronics.pdf,ASM330LHB,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1831968,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_132_mapping.txt,NA
CM1Pair_133,CM1R133,CM1P133,https://github.com/laf0rge/radisys_lte_enb_for_qualcomm_fsm9955,https://www.ti.com/lit/ug/sprugh7/sprugh7.pdf,TMS320C6655,Texas Instruments,Unknown,Unknown,Unknown,TRUE,65539461,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_133_mapping.txt,NA
CM1Pair_134,CM1R134,CM1P134,https://github.com/andestech/uboot,https://www.st.com/resource/en/application_note/dm00169764-stm32f7-series-system-architecture-and-performance-stmicroelectronics.pdf,STM32F765,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,147296606,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_134_mapping.txt,NA
CM1Pair_135,CM1R135,CM1P135,https://github.com/TCLOpenSource/mt9653,https://www.onsemi.com/pub/Collateral/EVBUM2539-D.pdf,AR0820,onsemi,Unknown,Unknown,Unknown,TRUE,863265264,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_135_mapping.txt,NA
CM1Pair_136,CM1R136,CM1P136,https://github.com/veyeimaging/rk35xx_firefly,https://www.st.com/resource/en/reference_manual/rm0008-stm32f101xx-stm32f102xx-stm32f103xx-stm32f105xx-and-stm32f107xx-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32F103,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1267786,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_136_mapping.txt,NA
CM1Pair_137,CM1R137,CM1P137,https://github.com/foss-xtensa/xrp,https://www.onsemi.com/pub/Collateral/EVBUM2742-D.PDF,AR0144,onsemi,Unknown,Unknown,Unknown,TRUE,291925,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_137_mapping.txt,NA
CM1Pair_138,CM1R138,CM1P138,https://github.com/isjerryxiao/Amlogic_s905-kernel,https://www.nxp.com/docs/en/application-note/AN12202.pdf,S32K148,NXP,Unknown,Unknown,Unknown,TRUE,720293842,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_138_mapping.txt,NA
CM1Pair_139,CM1R139,CM1P139,https://github.com/MarvellEmbeddedProcessors/pcie_ep_octeon_target,http://www.ti.com/lit/ug/sprabi2d/sprabi2d.pdf,TMS320C6654,Texas Instruments,Unknown,Unknown,Unknown,TRUE,660951,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_139_mapping.txt,NA
CM1Pair_140,CM1R140,CM1P140,https://github.com/BoschSensortec/BMP5_SensorAPI,http://www.ti.com/lit/ug/sprugh7/sprugh7.pdf,TMS320C6671,Texas Instruments,Unknown,Unknown,Unknown,TRUE,837657,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_140_mapping.txt,NA
CM1Pair_141,CM1R141,CM1P141,https://github.com/ducky64/arduino-lepton,https://www.st.com/resource/en/user_manual/um2993-discovery-kit-with-1-ghz-stm32mp135fa-mpu-stmicroelectronics.pdf,STM32MP135F,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,72075,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_141_mapping.txt,NA
CM1Pair_142,CM1R142,CM1P142,https://github.com/siliconunited/atmel-asf,https://www.st.com/resource/en/user_manual/um2885-stm32mp13xx-security-guidance-for-sesip-level-3-certification-stmicroelectronics.pdf,STM32MP135F,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,187915534,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_142_mapping.txt,NA
CM1Pair_143,CM1R143,CM1P143,https://github.com/CoreELEC/linux-amlogic,https://www.st.com/resource/en/reference_manual/rm0433-stm32h743753-and-stm32h750-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32H750VBT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1008316743,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_143_mapping.txt,NA
CM1Pair_144,CM1R144,CM1P144,https://github.com/MarkAYoder/c6run_build,https://www.ti.com/lit/ug/slau680/slau680.pdf,MSP430FR2355,Texas Instruments,Unknown,Unknown,Unknown,TRUE,252133,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_144_mapping.txt,NA
CM1Pair_145,CM1R145,CM1P145,https://github.com/TexasInstruments/buildroot-external-TI,https://www.st.com/resource/en/datasheet/stm32h7b3ni.pdf,STM32H7B3NI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,279369,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_145_mapping.txt,NA
CM1Pair_146,CM1R146,CM1P146,https://github.com/FreshTomato-Project/freshtomato-arm,https://www.st.com/resource/en/errata_sheet/es0445-stm32h745747755757xi-device-errata-stmicroelectronics.pdf,STM32H747ZI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1738541955,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_146_mapping.txt,NA
CM1Pair_147,CM1R147,CM1P147,https://github.com/Crazy-Geeks/STM32-W25Q-QSPI,https://www.marvell.com/content/dam/marvell/en/public-collateral/embedded-processors/marvell-infrastructure-processors-octeon-tx2-cn92xx-cn96xx-cn98xx-product-brief-2020-02.pdf,OCTEON TX2 CN9670,Marvell,Unknown,Unknown,Unknown,TRUE,54077,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_147_mapping.txt,NA
CM1Pair_148,CM1R148,CM1P148,https://github.com/sparkfun/SparkFun_MPU-9250_Breakout_Arduino_Library,https://www.st.com/resource/en/programming_manual/pm0263-stm32mp157-gpu-application-programming-manual-stmicroelectronics.pdf,STM32MP157D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,130080,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_148_mapping.txt,NA
CM1Pair_149,CM1R149,CM1P149,https://github.com/cwunder/ADS_TC29x_ASCLIN,https://www.ti.com/lit/ds/slas678g/slas678g.pdf,MSP430F5326,Texas Instruments,Unknown,Unknown,Unknown,TRUE,12846099,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_149_mapping.txt,NA
CM1Pair_150,CM1R150,CM1P150,https://github.com/Xilinx/system-device-tree-xlnx,https://www.nxp.com/docs/en/application-note/AN12940.pdf,MIMXRT1176CVM8A,NXP,Unknown,Unknown,Unknown,TRUE,2609636,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_150_mapping.txt,NA
CM1Pair_151,CM1R151,CM1P151,https://github.com/foss-for-synopsys-dwc-arc-processors/embarc_bsp,https://www.st.com/resource/en/datasheet/stm32h7r7z8.pdf,STM32H7R7Z8,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,2773316,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_151_mapping.txt,NA
CM1Pair_152,CM1R152,CM1P152,https://github.com/oneapi-src/oneVPL,https://img.iceasy.com/product/product/files/202107/8a8a8a1a7a81d57a017a9eb9bb204157.pdf,NVIDIA Jetson Xavier NX Developer Kit,NVIDIA,Unknown,Unknown,Unknown,TRUE,6018802,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_152_mapping.txt,NA
CM1Pair_153,CM1R153,CM1P153,https://github.com/varigit/ti-linux-kernel,https://www.st.com/resource/en/user_manual/um3190-stm32mp1-series-ulcsaiec-607301603351-selftest-library-user-guide-stmicroelectronics.pdf,STM32MP131D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1201839969,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_153_mapping.txt,NA
CM1Pair_154,CM1R154,CM1P154,https://github.com/nopnop2002/esp-idf-w25q64,https://www.st.com/resource/en/reference_manual/rm0410-stm32f76xxx-and-stm32f77xxx-advanced-armbased-32bit-mcus-stmicroelectronics.pdf,STM32F769NIH6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,2541762,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_154_mapping.txt,NA
CM1Pair_155,CM1R155,CM1P155,https://github.com/varigit/ti-u-boot,https://www.st.com/resource/en/datasheet/stm32h747ag.pdf,STM32H747AG,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,92834159,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_155_mapping.txt,NA
CM1Pair_156,CM1R156,CM1P156,https://github.com/milesp20/intel_nuc_led,https://www.st.com/resource/en/programming_manual/pm0214-stm32-cortex-m4-mcus-and-mpus-programming-manual-stmicroelectronics.pdf,STM32H747ZI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,247330,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_156_mapping.txt,NA
CM1Pair_157,CM1R157,CM1P157,https://github.com/foss-for-synopsys-dwc-arc-processors/embarc_osp,https://www.ti.com/lit/ug/sprujc9a/sprujc9a.pdf,AM62L32AOGHIANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,17014603,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_157_mapping.txt,NA
CM1Pair_158,CM1R158,CM1P158,https://github.com/STMicroelectronics/asm330lhh-pid,https://www.st.com/resource/en/errata_sheet/dm00516256-stm32mp151x3x7x-device-errata-stmicroelectronics.pdf,STM32MP151A,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,182825,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_158_mapping.txt,NA
CM1Pair_159,CM1R159,CM1P159,https://github.com/CounterPillow/linux,https://www.st.com/resource/en/datasheet/stm32mp133c.pdf,STM32MP133C,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1194988449,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_159_mapping.txt,NA
CM1Pair_160,CM1R160,CM1P160,https://github.com/Xilinx/Vivado-Design-Tutorials,http://www.ti.com/lit/an/snla087a/snla087a.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,1897162,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_160_mapping.txt,NA
CM1Pair_161,CM1R161,CM1P161,https://github.com/foss-for-synopsys-dwc-arc-processors/embarc_emsk_bsp,https://www.st.com/resource/en/application_note/an4230-introduction-to-random-number-generation-validation-using-the-nist-statistical-test-suite-for-stm32-mcus-and-mpus-stmicroelectronics.pdf,STM32H757AI,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,483543,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_161_mapping.txt,NA
CM1Pair_162,CM1R162,CM1P162,https://github.com/RobertCNelson/u-boot,https://www.johansontechnology.com/datasheets/2450FM07B0037/2450FM07B0037.pdf,nRF52840-QFAA-F-R7,Nordic Semiconductor,Unknown,Unknown,Unknown,TRUE,177244135,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_162_mapping.txt,NA
CM1Pair_163,CM1R163,CM1P163,https://github.com/TechNexion/meta-tn-imx-bsp,https://fcc.report/FCC-ID/2AMB6RF-DG-40A/5176140.pdf,NRF52840-DONGLE,Nordic Semiconductor,Unknown,Unknown,Unknown,TRUE,82682,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_163_mapping.txt,NA
CM1Pair_164,CM1R164,CM1P164,https://github.com/xogium/buildroot-stm32mp135d-odyssey,https://www.st.com/resource/en/application_note/an5188-external-memory-code-execution-on-stm32f7x0-value-line-stm32h750-value-line-stm32h7b0-value-line-and-stm32h730-value-line-devices-stmicroelectronics.pdf,STM32H750ZBT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,31853,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_164_mapping.txt,NA
CM1Pair_165,CM1R165,CM1P165,https://github.com/boschsensortec/BNO055_SensorAPI,https://www.ti.com/lit/ds/sprspa1/sprspa1.pdf,AM62L32AOGHIANBR,Texas Instruments,Unknown,Unknown,Unknown,TRUE,1187283,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_165_mapping.txt,NA
CM1Pair_166,CM1R166,CM1P166,https://github.com/superna9999/meta-meson,https://www.ti.com/lit/ug/sprugv8/sprugv8.pdf,TMS320C6655,Texas Instruments,Unknown,Unknown,Unknown,TRUE,196253,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_166_mapping.txt,NA
CM1Pair_167,CM1R167,CM1P167,https://github.com/brendan-w/python-OBD,https://www.st.com/resource/en/user_manual/um2408-stm32h7-nucleo-144-boards-mb1363-stmicroelectronics.pdf,STM32H753VIT6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,409542,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_167_mapping.txt,NA
CM1Pair_168,CM1R168,CM1P168,https://github.com/foss-for-synopsys-dwc-arc-processors/arc-gnu-toolchain,http://www.ti.com/lit/ug/snlu027a/snlu027a.pdf,DP83848KSP,Texas Instruments,Unknown,Unknown,Unknown,TRUE,5916512,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_168_mapping.txt,NA
CM1Pair_169,CM1R169,CM1P169,https://github.com/andestech/linux,https://www.farnell.com/datasheets/2883492.pdf,XCZU15EG-L2FFVB1156E,AMD Xilinx,Unknown,Unknown,Unknown,TRUE,1245662449,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_169_mapping.txt,NA
CM1Pair_170,CM1R170,CM1P170,https://github.com/buttercutter/DDR,http://www.ti.com/lit/ug/sprugw0c/sprugw0c.pdf,TMS320C6654,Texas Instruments,Unknown,Unknown,Unknown,TRUE,917488,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_170_mapping.txt,NA
CM1Pair_171,CM1R171,CM1P171,https://github.com/Maxul/TMS320C6678-Raw-Ethernet-Driver,https://www.st.com/content/ccc/resource/technical/document/application_note/c6/eb/5e/11/e3/69/43/eb/CD00221665.pdf/files/CD00221665.pdf/jcr:content/translations/en.CD00221665.pdf,STM32MP133D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1248773,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_171_mapping.txt,NA
CM1Pair_172,CM1R172,CM1P172,https://github.com/foss-for-synopsys-dwc-arc-processors/gcc,https://www.ti.com/lit/ug/sprugs5/sprugs5.pdf,TMS320C6655,Texas Instruments,Unknown,Unknown,Unknown,TRUE,273117305,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_172_mapping.txt,NA
CM1Pair_173,CM1R173,CM1P173,https://github.com/foss-xtensa/nnlib-FusionG3,https://www.st.com/resource/en/datasheet/stm32mp133d.pdf,STM32MP133D,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,1515570,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_173_mapping.txt,NA
CM1Pair_174,CM1R174,CM1P174,https://github.com/LibDriver/mpu9250,https://www.nxp.com/docs/en/application-note/AN14422.pdf,FS86,NXP,Unknown,Unknown,Unknown,TRUE,14046802,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_174_mapping.txt,NA
CM1Pair_175,CM1R175,CM1P175,https://github.com/Velleman/VM204-Firmware,https://www.st.com/resource/en/user_manual/dm00105823-description-of-stm32f7-hal-and-low-layer-drivers-stmicroelectronics.pdf,STM32F746IEK6,STMicroelectronics,Unknown,Unknown,Unknown,TRUE,6887400,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_175_mapping.txt,NA
CM1Pair_176,CM1R176,CM1P176,https://github.com/foss-for-synopsys-dwc-arc-processors/arc-baremetal,https://www.ti.com/lit/ds/sprsp36k/sprsp36k.pdf,TDA4VM,Texas Instruments,Unknown,Unknown,Unknown,TRUE,387387,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_176_mapping.txt,NA
CM1Pair_177,CM1R177,CM1P177,https://github.com/LibDriver/ms5611,https://www.ti.com/lit/ug/slau056/slau056.pdf,MSP430FG4250,Texas Instruments,Unknown,Unknown,Unknown,TRUE,13242510,gs://cpt-training-datasets/Common_v1/Mapping_data/CM1Pair_177_mapping.txt,NA
PM1Pair_1,PM1R1,PM1P1,https://github.com/marshallma21/AUTOSAR_SampleProject_S32K144,https://www.nxp.com/docs/en/application-note/AN12235.pdf,NXP S32K1xx + MCAL,NXP,Unknown,Unknown,Unknown,TRUE,18265720,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_1_mapping.txt,NA
PM1Pair_2,PM1R2,PM1P2,https://github.com/light-tech/LearnSTM32,https://www.st.com/resource/en/user_manual/um2553-stm32cubeide-quick-start-guide-stmicroelectronics.pdf,ST STM32H7 + CubeIDE,ST,Unknown,Unknown,Unknown,TRUE,27396260,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_2_mapping.txt,NA
PM1Pair_3,PM1R3,PM1P3,https://github.com/STMicroelectronics/stm32h7s78-dk-bsp,https://www.st.com/resource/en/application_note/an4899-stm32-microcontroller-gpio-hardware-settings-and-low-power-consumption-stmicroelectronics.pdf,ST STM32H7 + CubeIDE,ST,Unknown,Unknown,Unknown,TRUE,495573,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_3_mapping.txt,NA
PM1Pair_4,PM1R4,PM1P4,https://github.com/STMicroelectronics/stm32h7xx-nucleo-bsp,https://www.st.com/resource/en/application_note/an5419-getting-started-with-stm32h723733-stm32h725735-and-stm32h730-mcu-hardware-development-stmicroelectronics.pdf,ST STM32H7 + CubeIDE,ST,Unknown,Unknown,Unknown,TRUE,71164,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_4_mapping.txt,NA
PM1Pair_5,PM1R5,PM1P5,https://github.com/Open-CMSIS-Pack/STM32H7xx_DFP,https://www.st.com/resource/en/errata_sheet/es0478-stm32h7a3xig-stm32h7b0xb-and-stm32h7b3xi-device-errata-stmicroelectronics.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,33746608,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_5_mapping.txt,NA
PM1Pair_6,PM1R6,PM1P6,https://github.com/STMicroelectronics/cmsis_core,https://www.st.com/resource/en/errata_sheet/es0445-stm32h745xig-stm32h755xi-stm32h747xig-stm32h757xi-device-errata-stmicroelectronics.pdf,"ST STM32H7 + HAL, CMSIS",ST,Unknown,Unknown,Unknown,TRUE,18220905,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_6_mapping.txt,NA
PM1Pair_7,PM1R7,PM1P7,https://github.com/lpc55/lpc55-hal,https://www.nxp.com/docs/en/errata/LPC553x_ES.pdf,NXP LPC55xx + MCUXpresso,NXP,Unknown,Unknown,Unknown,TRUE,23784,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_7_mapping.txt,NA
PM1Pair_8,PM1R8,PM1P8,https://github.com/FreeRTOS/FreeRTOS,https://www.nxp.com/docs/en/application-note/AN13265.pdf,NXP LPC55xx + FreeRTOS,NXP,Unknown,Unknown,Unknown,TRUE,271785073,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_8_mapping.txt,NA
PM1Pair_9,PM1R9,PM1P9,https://github.com/danaolcott/MSP430,https://www.ti.com/lit/ug/slau157as/slau157as.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,575354,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_9_mapping.txt,NA
PM1Pair_10,PM1R10,PM1P10,https://github.com/ecetinturk/msp430-examples,https://www.ti.com/lit/ug/slau550f/slau550f.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,61615,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_10_mapping.txt,NA
PM1Pair_11,PM1R11,PM1P11,https://github.com/mc-cat-tty/MSP430-HAL,https://www.ti.com/lit/ug/slau535b/slau535b.pdf,TI MSP430 + CCS,TI,Unknown,Unknown,Unknown,TRUE,90488,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_11_mapping.txt,NA
PM1Pair_12,PM1R12,PM1P12,https://github.com/dybarsky/msp430,https://www.ti.com/lit/ds/slas935c/slas935c.pdf,TI MSP430 + Bare-metal,TI,Unknown,Unknown,Unknown,TRUE,51798,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_12_mapping.txt,NA
PM1Pair_13,PM1R13,PM1P13,https://github.com/Insper/SAME70-examples,https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-E70-S70-V70-V71-Family-Data-Sheet-DS60001527E.pdf,Microchip SAM E70 + Harmony,Microchip,Unknown,Unknown,Unknown,TRUE,285442909,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_13_mapping.txt,NA
PM1Pair_14,PM1R14,PM1P14,https://github.com/dimtass/meta-stm32mp1-bsp-base,https://www.st.com/resource/en/datasheet/stpmic1.pdf,ST STM32MP1 + Yocto,ST,Unknown,Unknown,Unknown,TRUE,136838,gs://cpt-training-datasets/Platform_v1/Mapping_data/PM1Pair_14_mapping.txt,NA
